updated,A3,A4,A5
03:27:51,7.429,0.474,5.984
03:27:46,7.441,0.486,5.841
03:27:41,7.394,0.509,5.427
03:27:36,7.441,0.509,5.853
03:27:31,7.429,0.498,5.924
03:27:26,7.417,0.486,5.901
03:27:21,7.394,0.486,5.545
03:27:16,7.429,0.498,5.877
03:27:11,7.441,0.498,5.924
03:27:06,7.429,0.498,5.877
03:27:01,7.382,0.521,5.818
03:26:56,7.370,0.521,5.593
03:26:51,7.429,0.521,5.877
03:26:46,7.441,0.521,5.782
03:26:41,7.429,0.545,5.735
03:26:36,7.405,0.521,5.699
03:26:31,7.417,0.533,5.747
03:26:26,7.453,0.521,5.770
03:26:21,7.429,0.533,5.794
03:26:16,7.405,0.509,5.557
03:26:11,7.429,0.521,5.865
03:26:06,7.417,0.498,5.912
03:26:01,7.429,0.486,5.924
03:25:56,7.429,0.486,5.924
03:25:51,7.429,0.474,5.960
03:25:46,7.429,0.462,5.995
03:25:41,7.417,0.474,5.984
03:25:36,7.417,0.462,6.019
03:25:31,7.441,0.462,6.055
03:25:26,7.429,0.438,5.984
03:25:21,7.382,0.450,5.960
03:25:16,7.453,0.450,5.995
03:25:11,7.453,0.450,6.019
03:25:06,7.453,0.450,6.019
03:25:01,7.429,0.438,6.078
03:24:56,7.429,0.415,5.841
03:24:51,7.453,0.415,6.114
03:24:46,7.441,0.415,6.090
03:24:41,7.441,0.427,6.090
03:24:36,7.405,0.415,5.853
03:24:31,7.429,0.391,6.067
03:24:26,7.429,0.427,6.149
03:24:21,7.405,0.427,6.067
03:24:16,7.429,0.427,6.043
03:24:11,7.370,0.427,5.711
03:24:06,7.441,0.438,5.984
03:24:01,7.453,0.450,6.067
03:23:56,7.441,0.438,6.043
03:23:51,7.453,0.438,6.067
03:23:46,7.429,0.450,6.031
03:23:41,7.405,0.450,6.043
03:23:36,7.429,0.450,6.019
03:23:31,7.417,0.462,5.865
03:23:26,7.453,0.486,5.924
03:23:21,7.429,0.486,5.877
03:23:16,7.417,0.474,5.901
03:23:11,7.429,0.438,6.019
03:23:07,7.394,0.450,5.687
03:23:01,7.441,0.450,6.031
03:22:56,7.465,0.462,5.889
03:22:51,7.417,0.498,5.865
03:22:46,7.429,0.474,5.830
03:22:41,7.453,0.462,5.936
03:22:36,7.441,0.498,5.960
03:22:31,7.417,0.498,5.865
03:22:26,7.429,0.474,5.841
03:22:21,7.429,0.498,5.841
03:22:16,7.417,0.521,5.830
03:22:11,7.441,0.533,5.806
03:22:06,7.441,0.545,5.747
03:22:01,7.429,0.521,5.770
03:21:56,7.417,0.545,5.747
03:21:51,7.453,0.545,5.735
03:21:46,7.441,0.533,5.770
03:21:41,7.441,0.533,5.711
03:21:36,7.429,0.545,5.723
03:21:31,7.429,0.545,5.735
03:21:26,7.441,0.545,5.699
03:21:21,7.465,0.557,5.628
03:21:16,7.441,0.569,5.616
03:21:11,7.441,0.581,5.616
03:21:06,7.429,0.581,5.593
03:21:01,7.441,0.592,5.581
03:20:56,7.453,0.581,5.616
03:20:51,7.441,0.592,5.569
03:20:46,7.429,0.581,5.593
03:20:41,7.417,0.581,5.616
03:20:36,7.453,0.569,5.604
03:20:31,7.465,0.581,5.628
03:20:26,7.453,0.569,5.616
03:20:21,7.453,0.592,5.652
03:20:16,7.405,0.569,5.640
03:20:11,7.453,0.569,5.604
03:20:06,7.441,0.581,5.640
03:20:01,7.453,0.557,5.604
03:19:56,7.441,0.581,5.640
03:19:51,7.453,0.557,5.604
03:19:46,7.441,0.557,5.652
03:19:41,7.441,0.557,5.616
03:19:36,7.453,0.569,5.510
03:19:31,7.441,0.545,5.664
03:19:26,7.417,0.569,5.699
03:19:21,7.429,0.581,5.569
03:19:16,7.417,0.581,5.498
03:19:11,7.382,0.592,5.261
03:19:06,7.429,0.604,5.557
03:19:01,7.405,0.592,5.498
03:18:56,7.465,0.592,5.545
03:18:51,7.417,0.592,5.462
03:18:46,7.441,0.581,5.640
03:18:41,7.405,0.581,5.687
03:18:36,7.429,0.569,5.711
03:18:31,7.417,0.569,5.628
03:18:26,7.453,0.557,5.711
03:18:21,7.441,0.533,5.699
03:18:16,7.417,0.557,5.676
03:18:11,7.429,0.569,5.628
03:18:06,7.453,0.569,5.664
03:18:01,7.453,0.569,5.604
03:17:56,7.465,0.557,5.652
03:17:51,7.441,0.581,5.640
03:17:46,7.394,0.557,5.664
03:17:41,7.441,0.569,5.664
03:17:36,7.453,0.569,5.687
03:17:31,7.441,0.581,5.628
03:17:26,7.417,0.592,5.604
03:17:21,7.429,0.592,5.593
03:17:16,7.465,0.581,5.557
03:17:11,7.453,0.616,5.533
03:17:06,7.465,0.581,5.581
03:17:01,7.441,0.604,5.593
03:16:56,7.453,0.581,5.569
03:16:51,7.417,0.569,5.616
03:16:46,7.429,0.557,5.652
03:16:41,7.453,0.557,5.687
03:16:36,7.453,0.545,5.676
03:16:31,7.382,0.545,5.261
03:16:26,7.441,0.557,5.687
03:16:21,7.429,0.569,5.640
03:16:16,7.453,0.569,5.581
03:16:11,7.382,0.581,5.320
03:16:06,7.429,0.581,5.640
03:16:01,7.453,0.581,5.640
03:15:56,7.453,0.569,5.616
03:15:51,7.417,0.581,5.640
03:15:46,7.441,0.592,5.593
03:15:41,7.429,0.604,5.545
03:15:36,7.441,0.604,5.569
03:15:31,7.441,0.640,5.450
03:15:26,7.429,0.616,5.213
03:15:21,7.453,0.628,5.498
03:15:16,7.441,0.640,5.498
03:15:11,7.441,0.640,5.391
03:15:06,7.405,0.640,5.367
03:15:01,7.429,0.640,5.510
03:14:56,7.417,0.640,5.415
03:14:51,7.441,0.652,5.415
03:14:46,7.441,0.640,5.415
03:14:41,7.453,0.640,5.498
03:14:36,7.465,0.640,5.439
03:14:31,7.453,0.628,5.510
03:14:26,7.429,0.628,5.533
03:14:21,7.429,0.604,5.486
03:14:16,7.382,0.616,5.545
03:14:11,7.441,0.604,5.521
03:14:06,7.453,0.640,5.474
03:14:01,7.441,0.628,5.439
03:13:56,7.405,0.604,5.379
03:13:51,7.453,0.616,5.166
03:13:46,7.441,0.628,5.486
03:13:41,7.441,0.604,5.521
03:13:36,7.453,0.616,5.486
03:13:31,7.441,0.616,5.367
03:13:26,7.441,0.628,5.474
03:13:21,7.441,0.640,5.439
03:13:16,7.453,0.640,5.450
03:13:11,7.405,0.652,5.427
03:13:06,7.441,0.640,5.415
03:13:01,7.441,0.664,5.450
03:12:56,7.453,0.640,5.462
03:12:51,7.453,0.664,5.415
03:12:46,7.453,0.640,5.403
03:12:41,7.429,0.628,5.486
03:12:36,7.453,0.616,5.521
03:12:31,7.453,0.616,5.533
03:12:26,7.465,0.592,5.604
03:12:21,7.441,0.592,5.628
03:12:16,7.441,0.592,5.569
03:12:11,7.441,0.592,5.593
03:12:06,7.465,0.592,5.569
03:12:01,7.429,0.569,5.699
03:11:56,7.477,0.569,5.676
03:11:51,7.441,0.592,5.557
03:11:46,7.453,0.592,5.581
03:11:41,7.441,0.592,5.581
03:11:36,7.441,0.592,5.581
03:11:31,7.453,0.604,5.545
03:11:26,7.394,0.604,5.545
03:11:21,7.417,0.616,5.474
03:11:16,7.429,0.616,5.486
03:11:11,7.453,0.640,5.415
03:11:06,7.394,0.616,5.427
03:11:01,7.429,0.604,5.450
03:10:56,7.417,0.604,5.462
03:10:51,7.429,0.640,5.403
03:10:46,7.429,0.640,5.296
03:10:41,7.441,0.628,4.988
03:10:36,7.441,0.628,5.427
03:10:31,7.465,0.640,5.403
03:10:26,7.453,0.664,5.273
03:10:21,7.453,0.652,5.391
03:10:16,7.405,0.652,5.285
03:10:11,7.429,0.664,5.332
03:10:06,7.429,0.675,5.296
03:10:01,7.441,0.652,5.296
03:09:56,7.453,0.652,5.119
03:09:51,7.417,0.652,5.379
03:09:46,7.429,0.652,5.391
03:09:41,7.453,0.652,5.356
03:09:36,7.453,0.640,5.332
03:09:31,7.453,0.628,5.071
03:09:26,7.441,0.664,5.379
03:09:21,7.441,0.652,5.356
03:09:16,7.429,0.675,5.367
03:09:11,7.429,0.675,5.178
03:09:06,7.441,0.687,5.308
03:09:01,7.453,0.687,5.296
03:08:56,7.429,0.687,5.320
03:08:51,7.441,0.687,5.320
03:08:46,7.417,0.687,5.356
03:08:41,7.453,0.675,5.308
03:08:36,7.441,0.664,5.403
03:08:31,7.441,0.664,5.391
03:08:26,7.405,0.664,5.427
03:08:21,7.453,0.664,5.427
03:08:16,7.453,0.687,5.320
03:08:11,7.405,0.675,5.024
03:08:06,7.441,0.687,5.320
03:08:01,7.429,0.699,5.308
03:07:56,7.477,0.699,5.154
03:07:51,7.394,0.723,5.071
03:07:46,7.465,0.699,5.273
03:07:41,7.453,0.675,5.285
03:07:36,7.441,0.711,5.249
03:07:31,7.405,0.699,5.012
03:07:26,7.441,0.699,5.225
03:07:21,7.465,0.723,5.225
03:07:16,7.441,0.723,5.249
03:07:11,7.429,0.711,5.213
03:07:06,7.370,0.711,5.154
03:07:01,7.453,0.723,5.225
03:06:56,7.453,0.735,5.190
03:06:51,7.417,0.746,5.154
03:06:46,7.405,0.711,5.190
03:06:41,7.453,0.735,5.213
03:06:36,7.441,0.735,5.213
03:06:31,7.429,0.723,5.178
03:06:26,7.429,0.699,5.225
03:06:21,7.405,0.711,5.225
03:06:16,7.465,0.711,5.273
03:06:11,7.441,0.699,5.237
03:06:06,7.429,0.687,5.190
03:06:01,7.382,0.652,5.332
03:05:56,7.441,0.652,5.320
03:05:51,7.453,0.664,5.379
03:05:46,7.441,0.664,5.379
03:05:41,7.453,0.652,5.296
03:05:36,7.429,0.675,5.273
03:05:31,7.429,0.687,5.261
03:05:26,7.453,0.675,5.285
03:05:21,7.441,0.675,5.178
03:05:16,7.394,0.675,5.296
03:05:11,7.453,0.687,5.332
03:05:06,7.453,0.687,5.273
03:05:01,7.405,0.664,5.296
03:04:56,7.453,0.664,5.344
03:04:51,7.453,0.687,5.332
03:04:46,7.429,0.675,5.367
03:04:41,7.441,0.675,5.332
03:04:36,7.394,0.652,5.296
03:04:31,7.453,0.664,5.344
03:04:26,7.453,0.652,5.403
03:04:21,7.453,0.652,5.367
03:04:16,7.453,0.628,5.391
03:04:11,7.453,0.628,5.427
03:04:06,7.441,0.675,5.332
03:04:01,7.453,0.687,5.273
03:03:56,7.429,0.675,5.308
03:03:51,7.453,0.687,5.296
03:03:46,7.453,0.699,5.308
03:03:41,7.441,0.711,5.285
03:03:36,7.465,0.687,5.237
03:03:31,7.453,0.675,5.308
03:03:26,7.370,0.687,5.130
03:03:21,7.453,0.699,5.273
03:03:16,7.465,0.723,5.225
03:03:11,7.441,0.711,5.237
03:03:06,7.441,0.711,5.261
03:03:01,7.441,0.723,5.213
03:02:56,7.453,0.723,5.166
03:02:51,7.453,0.746,5.095
03:02:46,7.417,0.770,5.036
03:02:41,7.441,0.782,5.012
03:02:36,7.453,0.758,5.059
03:02:31,7.453,0.746,5.083
03:02:26,7.441,0.746,4.965
03:02:21,7.441,0.758,4.775
03:02:16,7.453,0.758,5.095
03:02:11,7.441,0.782,5.012
03:02:06,7.441,0.746,4.905
03:02:01,7.405,0.770,4.799
03:01:56,7.477,0.782,5.048
03:01:51,7.429,0.782,4.976
03:01:46,7.417,0.782,4.834
03:01:41,7.429,0.782,4.739
03:01:36,7.465,0.782,5.071
03:01:31,7.441,0.782,5.048
03:01:26,7.465,0.770,4.976
03:01:21,7.429,0.758,5.083
03:01:16,7.453,0.758,5.107
03:01:11,7.453,0.758,5.071
03:01:06,7.441,0.758,5.107
03:01:01,7.465,0.758,5.107
03:00:56,7.441,0.746,5.119
03:00:51,7.453,0.746,5.119
03:00:46,7.453,0.723,5.166
03:00:41,7.465,0.735,5.166
03:00:36,7.417,0.735,5.142
03:00:31,7.441,0.735,5.119
03:00:26,7.441,0.746,5.107
03:00:21,7.417,0.770,5.012
03:00:16,7.441,0.782,5.048
03:00:11,7.453,0.782,5.012
03:00:06,7.441,0.794,5.012
03:00:01,7.453,0.806,4.882
02:59:56,7.465,0.782,5.000
02:59:51,7.453,0.794,5.012
02:59:46,7.453,0.806,4.988
02:59:41,7.417,0.794,4.905
02:59:36,7.429,0.794,4.965
02:59:31,7.441,0.794,4.929
02:59:26,7.465,0.806,4.988
02:59:21,7.453,0.782,4.905
02:59:16,7.441,0.806,4.692
02:59:11,7.453,0.794,4.988
02:59:06,7.465,0.794,5.036
02:59:01,7.465,0.806,4.988
02:58:56,7.429,0.794,4.799
02:58:51,7.417,0.806,4.965
02:58:46,7.417,0.794,4.894
02:58:41,7.441,0.829,4.882
02:58:36,7.429,0.829,4.882
02:58:31,7.453,0.841,4.822
02:58:26,7.441,0.853,4.822
02:58:21,7.429,0.841,4.846
02:58:16,7.477,0.853,4.846
02:58:11,7.405,0.818,4.668
02:58:06,7.453,0.829,4.929
02:58:01,7.429,0.829,4.905
02:57:56,7.441,0.829,4.870
02:57:51,7.441,0.829,4.811
02:57:46,7.465,0.829,4.408
02:57:41,7.465,0.841,4.905
02:57:36,7.441,0.841,4.834
02:57:31,7.417,0.853,4.763
02:57:26,7.382,0.853,4.787
02:57:21,7.465,0.853,4.894
02:57:16,7.453,0.841,4.834
02:57:11,7.429,0.841,4.811
02:57:06,7.441,0.865,4.775
02:57:01,7.441,0.877,4.775
02:56:56,7.465,0.865,4.787
02:56:51,7.477,0.841,4.846
02:56:46,7.441,0.841,4.834
02:56:41,7.453,0.853,4.799
02:56:36,7.465,0.841,4.834
02:56:31,7.453,0.841,4.822
02:56:26,7.453,0.853,4.834
02:56:21,7.453,0.865,4.775
02:56:16,7.465,0.865,4.704
02:56:11,7.453,0.877,4.728
02:56:06,7.453,0.865,4.739
02:56:01,7.465,0.853,4.787
02:55:56,7.465,0.841,4.858
02:55:51,7.453,0.818,4.905
02:55:46,7.441,0.794,4.882
02:55:41,7.453,0.806,4.929
02:55:36,7.465,0.806,4.917
02:55:31,7.488,0.794,4.953
02:55:26,7.441,0.770,4.965
02:55:21,7.417,0.782,5.000
02:55:16,7.441,0.770,5.000
02:55:11,7.453,0.758,5.095
02:55:06,7.465,0.758,5.036
02:55:01,7.441,0.758,5.071
02:54:56,7.453,0.770,5.071
02:54:51,7.477,0.758,5.095
02:54:46,7.441,0.746,5.107
02:54:41,7.477,0.735,5.130
02:54:36,7.441,0.735,5.154
02:54:31,7.441,0.699,4.822
02:54:26,7.441,0.699,5.213
02:54:21,7.453,0.723,5.190
02:54:16,7.429,0.735,5.024
02:54:11,7.441,0.735,5.048
02:54:06,7.429,0.746,5.095
02:54:01,7.441,0.746,5.130
02:53:56,7.465,0.746,5.095
02:53:51,7.394,0.735,5.059
02:53:46,7.441,0.746,5.095
02:53:41,7.441,0.758,5.059
02:53:36,7.441,0.806,5.000
02:53:31,7.477,0.794,4.775
02:53:26,7.465,0.818,4.941
02:53:21,7.429,0.829,4.905
02:53:16,7.429,0.829,4.894
02:53:11,7.405,0.806,4.503
02:53:06,7.453,0.806,4.917
02:53:01,7.465,0.829,4.917
02:52:56,7.453,0.853,4.822
02:52:51,7.394,0.841,4.775
02:52:46,7.453,0.877,4.763
02:52:41,7.465,0.865,4.811
02:52:36,7.441,0.841,4.822
02:52:31,7.405,0.829,4.680
02:52:26,7.429,0.794,4.905
02:52:21,7.465,0.818,4.941
02:52:16,7.477,0.806,5.000
02:52:11,7.453,0.806,4.929
02:52:06,7.405,0.853,4.905
02:52:01,7.429,0.841,4.858
02:51:56,7.465,0.841,4.822
02:51:51,7.453,0.865,4.775
02:51:46,7.453,0.877,4.562
02:51:41,7.429,0.877,4.763
02:51:36,7.465,0.865,4.799
02:51:31,7.465,0.853,4.822
02:51:26,7.417,0.853,4.668
02:51:21,7.465,0.841,4.929
02:51:16,7.417,0.829,4.941
02:51:11,7.453,0.818,4.917
02:51:06,7.453,0.829,4.894
02:51:01,7.441,0.829,4.953
02:50:56,7.441,0.829,4.917
02:50:51,7.429,0.853,4.870
02:50:46,7.429,0.841,4.799
02:50:41,7.453,0.829,4.621
02:50:36,7.453,0.841,4.846
02:50:31,7.477,0.841,4.834
02:50:26,7.441,0.853,4.846
02:50:21,7.441,0.818,4.882
02:50:16,7.453,0.841,4.894
02:50:11,7.465,0.841,4.858
02:50:06,7.465,0.841,4.870
02:50:01,7.453,0.841,4.858
02:49:56,7.417,0.818,4.894
02:49:51,7.441,0.829,4.917
02:49:46,7.441,0.829,4.917
02:49:41,7.453,0.829,4.929
02:49:36,7.441,0.829,4.822
02:49:31,7.465,0.818,4.905
02:49:26,7.453,0.841,4.905
02:49:21,7.477,0.841,4.882
02:49:16,7.453,0.841,4.846
02:49:11,7.465,0.818,4.870
02:49:06,7.441,0.853,4.894
02:49:01,7.477,0.853,4.894
02:48:56,7.394,0.818,4.692
02:48:51,7.465,0.865,4.822
02:48:46,7.441,0.865,4.787
02:48:41,7.429,0.877,4.668
02:48:36,7.382,0.901,4.491
02:48:31,7.477,0.877,4.775
02:48:26,7.453,0.865,4.787
02:48:21,7.465,0.877,4.728
02:48:16,7.429,0.877,4.763
02:48:11,7.453,0.853,4.751
02:48:06,7.453,0.877,4.775
02:48:01,7.453,0.877,4.763
02:47:56,7.417,0.865,4.751
02:47:51,7.441,0.877,4.562
02:47:46,7.441,0.901,4.680
02:47:41,7.465,0.948,4.597
02:47:36,7.453,0.936,4.550
02:47:31,7.441,0.924,4.443
02:47:26,7.441,0.924,4.621
02:47:21,7.453,0.912,4.621
02:47:16,7.453,0.924,4.633
02:47:11,7.429,0.936,4.668
02:47:06,7.358,0.924,4.266
02:47:01,7.429,0.912,4.621
02:46:56,7.429,0.936,4.645
02:46:51,7.453,0.912,4.597
02:46:46,7.453,0.901,4.574
02:46:41,7.465,0.924,4.597
02:46:36,7.429,0.948,4.574
02:46:31,7.453,0.936,4.574
02:46:26,7.429,0.948,4.372
02:46:21,7.441,0.960,4.526
02:46:16,7.453,0.936,4.597
02:46:11,7.429,0.936,4.574
02:46:06,7.441,0.948,4.372
02:46:01,7.441,0.960,4.503
02:45:56,7.465,0.972,4.538
02:45:51,7.477,0.960,4.467
02:45:46,7.441,0.960,4.514
02:45:41,7.441,0.936,4.348
02:45:36,7.453,0.912,4.574
02:45:31,7.441,0.924,4.609
02:45:26,7.441,0.889,4.609
02:45:21,7.441,0.889,4.621
02:45:16,7.453,0.901,4.645
02:45:11,7.477,0.889,4.668
02:45:06,7.477,0.889,4.609
02:45:01,7.429,0.948,4.491
02:44:56,7.453,0.936,4.514
02:44:51,7.453,0.936,4.538
02:44:46,7.417,0.960,4.479
02:44:41,7.465,0.948,4.443
02:44:36,7.429,0.948,4.443
02:44:31,7.429,0.948,4.503
02:44:26,7.441,0.936,4.538
02:44:21,7.477,0.936,4.538
02:44:16,7.441,0.948,4.443
02:44:11,7.453,0.948,4.574
02:44:06,7.453,0.948,4.585
02:44:01,7.429,0.912,4.550
02:43:56,7.453,0.924,4.503
02:43:51,7.465,0.912,4.680
02:43:46,7.453,0.889,4.728
02:43:41,7.465,0.865,4.728
02:43:36,7.429,0.901,4.668
02:43:31,7.382,0.889,4.443
02:43:26,7.465,0.889,4.739
02:43:21,7.453,0.889,4.680
02:43:16,7.441,0.912,4.585
02:43:11,7.405,0.901,4.218
02:43:06,7.453,0.924,4.668
02:43:01,7.453,0.924,4.633
02:42:56,7.465,0.924,4.597
02:42:51,7.429,0.936,4.443
02:42:46,7.417,0.912,4.538
02:42:41,7.441,0.936,4.550
02:42:36,7.453,0.948,4.585
02:42:31,7.441,0.936,4.526
02:42:26,7.441,0.948,4.562
02:42:21,7.441,0.936,4.633
02:42:16,7.465,0.936,4.621
02:42:11,7.453,0.924,4.597
02:42:06,7.417,0.936,4.514
02:42:01,7.453,0.948,4.645
02:41:56,7.453,0.912,4.633
02:41:51,7.441,0.924,4.621
02:41:46,7.465,0.924,4.633
02:41:41,7.465,0.924,4.609
02:41:36,7.465,0.912,4.645
02:41:31,7.465,0.924,4.645
02:41:26,7.429,0.948,4.645
02:41:21,7.441,0.936,4.562
02:41:16,7.465,0.936,4.562
02:41:11,7.441,0.936,4.597
02:41:06,7.429,0.972,4.467
02:41:01,7.465,0.983,4.431
02:40:56,7.465,0.983,4.420
02:40:51,7.465,0.983,4.514
02:40:46,7.465,0.995,4.420
02:40:41,7.453,1.007,4.384
02:40:36,7.429,1.019,4.420
02:40:31,7.453,1.007,4.420
02:40:26,7.453,1.019,4.372
02:40:21,7.465,1.019,4.420
02:40:16,7.465,1.007,4.384
02:40:11,7.465,1.019,4.408
02:40:06,7.465,0.995,4.420
02:40:01,7.441,1.019,4.396
02:39:56,7.394,0.995,4.337
02:39:51,7.429,0.983,4.301
02:39:46,7.453,1.019,4.384
02:39:41,7.465,1.019,4.348
02:39:36,7.417,1.031,4.183
02:39:31,7.465,1.031,4.337
02:39:26,7.465,1.031,4.325
02:39:21,7.453,1.031,4.289
02:39:16,7.441,1.031,4.337
02:39:11,7.477,1.031,4.301
02:39:06,7.465,1.055,4.325
02:39:01,7.453,1.055,4.337
02:38:56,7.417,1.031,4.337
02:38:51,7.465,1.019,4.254
02:38:46,7.477,1.031,4.372
02:38:41,7.477,0.995,4.431
02:38:36,7.453,0.983,4.431
02:38:31,7.417,0.995,4.420
02:38:26,7.465,0.983,4.455
02:38:21,7.465,1.019,4.455
02:38:16,7.453,1.019,4.396
02:38:11,7.441,1.055,4.206
02:38:06,7.382,1.055,3.981
02:38:01,7.441,1.078,4.254
02:37:56,7.465,1.090,4.266
02:37:51,7.453,1.078,4.171
02:37:46,7.453,1.066,3.946
02:37:41,7.453,1.055,4.266
02:37:36,7.477,1.066,4.313
02:37:31,7.453,1.043,4.325
02:37:26,7.465,1.019,4.206
02:37:21,7.477,1.019,4.372
02:37:16,7.441,1.019,4.396
02:37:11,7.453,0.995,4.431
02:37:06,7.465,0.983,4.420
02:37:01,7.453,0.983,4.491
02:36:56,7.441,0.983,4.467
02:36:51,7.441,0.960,4.479
02:36:46,7.429,0.960,4.479
02:36:41,7.394,0.960,4.242
02:36:36,7.465,0.948,4.574
02:36:31,7.453,0.936,4.562
02:36:26,7.429,0.936,4.562
02:36:21,7.477,0.948,4.337
02:36:16,7.453,0.948,4.562
02:36:11,7.453,0.972,4.514
02:36:06,7.429,0.960,4.431
02:36:01,7.441,0.972,4.277
02:35:56,7.453,0.995,4.396
02:35:51,7.477,1.007,4.396
02:35:46,7.453,1.031,4.360
02:35:41,7.465,1.019,4.266
02:35:36,7.405,1.019,4.147
02:35:31,7.453,1.031,4.313
02:35:26,7.465,1.043,4.325
02:35:21,7.453,1.031,4.348
02:35:16,7.417,1.019,4.301
02:35:11,7.441,1.043,4.266
02:35:06,7.465,1.055,4.254
02:35:01,7.465,1.043,4.218
02:34:56,7.429,1.078,4.194
02:34:51,7.465,1.066,4.242
02:34:46,7.453,1.055,4.218
02:34:41,7.477,1.055,4.266
02:34:36,7.441,1.055,4.218
02:34:31,7.453,1.090,3.981
02:34:26,7.465,1.055,4.218
02:34:21,7.465,1.090,4.194
02:34:16,7.429,1.078,4.218
02:34:11,7.417,1.055,4.017
02:34:06,7.465,1.078,4.194
02:34:01,7.477,1.078,4.171
02:33:56,7.441,1.114,4.135
02:33:51,7.441,1.102,4.171
02:33:46,7.417,1.078,4.111
02:33:41,7.453,1.114,4.159
02:33:36,7.441,1.102,4.194
02:33:31,7.453,1.102,4.123
02:33:26,7.429,1.066,4.147
02:33:21,7.465,1.066,4.266
02:33:16,7.465,1.055,4.289
02:33:11,7.465,1.043,4.348
02:33:06,7.429,1.019,4.325
02:33:01,7.394,1.019,4.360
02:32:56,7.477,1.043,4.325
02:32:51,7.477,1.043,4.325
02:32:46,7.405,1.019,4.194
02:32:41,7.441,1.019,4.396
02:32:36,7.453,1.007,4.360
02:32:31,7.465,1.007,4.360
02:32:26,7.465,1.019,4.254
02:32:21,7.405,1.031,4.017
02:32:16,7.417,1.055,4.277
02:32:11,7.441,1.066,4.206
02:32:06,7.453,1.078,4.183
02:32:01,7.417,1.078,3.946
02:31:56,7.453,1.114,4.171
02:31:51,7.441,1.102,4.135
02:31:46,7.417,1.102,4.088
02:31:41,7.465,1.114,4.123
02:31:36,7.477,1.114,4.123
02:31:31,7.477,1.090,4.147
02:31:26,7.429,1.102,4.159
02:31:21,7.429,1.090,4.100
02:31:16,7.453,1.090,4.159
02:31:11,7.453,1.102,4.159
02:31:06,7.453,1.102,4.194
02:31:01,7.465,1.078,4.171
02:30:56,7.453,1.090,4.218
02:30:51,7.453,1.090,4.183
02:30:46,7.453,1.102,4.135
02:30:41,7.453,1.114,4.147
02:30:36,7.453,1.126,4.111
02:30:31,7.453,1.126,4.123
02:30:26,7.453,1.126,4.076
02:30:21,7.441,1.126,4.029
02:30:16,7.465,1.114,3.946
02:30:11,7.477,1.126,4.111
02:30:06,7.441,1.102,4.088
02:30:01,7.465,1.114,4.052
02:29:56,7.417,1.114,3.981
02:29:51,7.453,1.114,4.123
02:29:46,7.453,1.102,4.076
02:29:41,7.394,1.137,4.017
02:29:36,7.453,1.137,4.040
02:29:31,7.429,1.137,3.993
02:29:26,7.465,1.126,4.100
02:29:21,7.441,1.102,4.111
02:29:16,7.441,1.137,4.040
02:29:11,7.453,1.126,4.017
02:29:06,7.477,1.126,4.076
02:29:01,7.477,1.126,4.111
02:28:56,7.477,1.102,4.123
02:28:51,7.441,1.114,4.029
02:28:46,7.394,1.078,4.183
02:28:41,7.465,1.102,4.111
02:28:36,7.465,1.114,4.159
02:28:31,7.453,1.114,4.111
02:28:26,7.429,1.114,4.052
02:28:21,7.453,1.114,4.147
02:28:16,7.465,1.114,4.147
02:28:11,7.453,1.114,4.111
02:28:06,7.417,1.066,4.159
02:28:02,7.441,1.090,4.183
02:27:56,7.453,1.102,4.206
02:27:51,7.453,1.114,4.171
02:27:46,7.453,1.090,4.123
02:27:41,7.453,1.114,4.171
02:27:36,7.453,1.102,4.183
02:27:31,7.441,1.090,4.194
02:27:26,7.441,1.078,4.135
02:27:21,7.488,1.090,3.946
02:27:16,7.465,1.078,4.218
02:27:11,7.441,1.078,4.194
02:27:06,7.441,1.102,4.147
02:27:01,7.429,1.114,4.135
02:26:56,7.465,1.114,4.171
02:26:51,7.453,1.090,4.194
02:26:46,7.465,1.090,4.171
02:26:41,7.405,1.090,4.040
02:26:36,7.477,1.078,4.242
02:26:31,7.441,1.078,4.266
02:26:26,7.477,1.078,4.266
02:26:21,7.441,1.066,4.206
02:26:16,7.394,1.043,3.993
02:26:11,7.453,1.066,4.266
02:26:06,7.477,1.066,4.230
02:26:01,7.465,1.090,4.183
02:25:56,7.441,1.090,3.993
02:25:51,7.370,1.102,4.171
02:25:46,7.465,1.078,4.206
02:25:41,7.453,1.066,4.218
02:25:36,7.453,1.066,4.183
02:25:31,7.405,1.090,4.017
02:25:26,7.465,1.114,4.135
02:25:21,7.465,1.126,4.123
02:25:16,7.465,1.114,4.123
02:25:11,7.417,1.114,3.981
02:25:06,7.429,1.114,4.135
02:25:01,7.441,1.114,4.183
02:24:56,7.465,1.078,4.194
02:24:51,7.465,1.090,4.159
02:24:46,7.465,1.066,3.934
02:24:41,7.453,1.078,4.135
02:24:36,7.441,1.090,4.194
02:24:31,7.441,1.078,4.183
02:24:26,7.477,1.090,3.922
02:24:21,7.453,1.126,4.135
02:24:16,7.441,1.102,4.064
02:24:11,7.453,1.126,4.135
02:24:06,7.429,1.114,4.005
02:24:01,7.453,1.090,4.183
02:23:56,7.429,1.102,4.206
02:23:51,7.441,1.102,4.135
02:23:46,7.429,1.114,4.017
02:23:41,7.405,1.102,3.981
02:23:36,7.465,1.102,4.171
02:23:31,7.441,1.126,4.088
02:23:26,7.453,1.137,4.088
02:23:21,7.429,1.149,3.815
02:23:16,7.441,1.161,4.005
02:23:11,7.465,1.173,3.969
