updated,,,A2,A3,A4,A5
10:03:27,2.229,0.000,3.045,2.884,0.323,2.502
10:03:17,2.092,0.000,3.050,2.874,0.323,2.419
10:03:17,2.092,0.000,3.050,2.874,0.323,2.419
10:03:11,2.185,0.000,3.065,2.864,0.327,2.366
10:03:02,2.082,0.000,3.055,2.879,0.327,2.502
10:03:02,2.175,0.000,3.055,2.898,0.332,2.512
10:02:52,2.072,0.000,3.055,2.869,0.332,2.483
10:02:52,2.033,0.000,3.060,2.879,0.323,2.458
10:02:46,1.935,0.000,3.035,2.874,0.318,2.449
10:02:41,2.116,0.000,3.055,2.889,0.332,2.483
10:02:35,2.063,0.000,3.035,2.884,0.332,2.468
10:02:30,2.141,0.000,3.050,2.884,0.332,2.473
10:02:25,2.048,0.000,3.050,2.884,0.332,2.488
10:02:19,2.146,0.000,3.045,2.889,0.327,2.483
10:02:14,2.204,0.000,3.060,2.864,0.332,2.483
10:02:09,2.107,0.000,3.055,2.898,0.332,2.478
10:02:04,2.239,0.000,3.055,2.893,0.323,2.517
10:01:58,2.229,0.000,3.065,2.893,0.327,2.483
10:01:53,2.229,0.000,3.065,2.879,0.332,2.473
10:01:43,1.979,0.000,3.055,2.854,0.327,2.356
10:01:42,1.979,0.000,3.055,2.854,0.327,2.356
10:01:36,2.082,0.000,3.045,2.854,0.327,2.414
10:01:30,2.136,0.000,3.065,2.889,0.327,2.498
10:01:25,2.160,0.000,3.045,2.879,0.332,2.507
10:01:19,2.136,0.000,3.050,2.893,0.337,2.478
10:01:13,2.126,0.000,3.040,2.879,0.332,2.498
10:01:08,2.126,0.000,3.050,2.893,0.332,2.488
10:00:58,2.063,0.000,3.050,2.874,0.337,2.488
10:00:58,2.063,0.000,3.050,2.874,0.337,2.488
10:00:51,2.136,0.000,3.050,2.898,0.342,2.483
10:00:46,2.190,0.000,3.045,2.893,0.342,2.488
10:00:41,2.248,0.000,3.055,2.893,0.337,2.498
10:00:35,2.111,0.000,3.045,2.884,0.337,2.507
10:00:30,2.058,0.000,3.045,2.879,0.342,2.463
10:00:24,2.048,0.000,3.069,2.869,0.337,2.454
10:00:18,2.063,0.000,3.055,2.889,0.337,2.439
10:00:13,2.107,0.000,3.065,2.879,0.337,2.498
10:00:08,2.092,0.000,3.065,2.889,0.342,2.498
10:00:03,2.131,0.000,3.050,2.893,0.337,2.478
09:59:53,2.043,0.000,3.040,2.864,0.342,2.346
09:59:52,2.092,0.000,3.050,2.889,0.342,2.346
09:59:46,1.975,0.000,3.060,2.889,0.327,2.439
09:59:41,2.165,0.000,3.045,2.893,0.342,2.522
09:59:36,2.146,0.000,3.055,2.884,0.342,2.463
09:59:29,2.141,0.000,3.055,2.889,0.342,2.468
09:59:24,2.131,0.000,3.050,2.884,0.337,2.478
09:59:18,2.092,0.000,3.055,2.889,0.342,2.498
09:59:13,2.239,0.000,3.050,2.889,0.337,2.463
09:59:08,2.234,0.000,3.060,2.884,0.332,2.468
09:58:57,2.058,0.000,3.055,2.889,0.337,2.478
09:58:57,2.165,0.000,3.045,2.884,0.327,2.463
09:58:52,2.141,0.000,3.050,2.884,0.337,2.458
09:58:46,2.043,0.000,3.040,2.889,0.337,2.454
09:58:40,2.063,0.000,3.040,2.893,0.337,2.473
09:58:35,2.072,0.000,3.050,2.889,0.337,2.463
09:58:30,2.067,0.000,3.060,2.889,0.337,2.410
09:58:24,2.111,0.000,3.060,2.869,0.337,2.410
09:58:18,2.121,0.000,3.055,2.864,0.342,2.248
09:58:13,2.087,0.000,3.050,2.884,0.327,2.458
09:58:08,2.038,0.000,3.055,2.889,0.337,2.458
09:58:03,2.082,0.000,3.045,2.884,0.337,2.449
09:57:57,2.116,0.000,3.060,2.893,0.342,2.419
09:57:47,2.082,0.000,3.050,2.889,0.337,2.449
09:57:47,2.082,0.000,3.050,2.889,0.337,2.449
09:57:38,2.092,0.000,3.050,2.884,0.337,2.429
09:57:37,2.063,0.000,3.055,2.879,0.342,2.463
09:57:31,2.126,0.000,3.050,2.889,0.332,2.400
09:57:26,2.082,0.000,3.040,2.884,0.337,2.439
09:57:21,2.097,0.000,3.060,2.893,0.337,2.449
09:57:15,2.131,0.000,3.045,2.884,0.337,2.444
09:57:09,2.097,0.000,3.065,2.898,0.337,2.439
09:57:04,2.063,0.000,3.045,2.889,0.337,2.449
09:56:58,2.155,0.000,3.045,2.889,0.337,2.444
09:56:53,2.087,0.000,3.055,2.869,0.342,2.434
09:56:42,2.014,0.000,3.050,2.889,0.327,2.458
09:56:42,2.014,0.000,3.050,2.893,0.337,2.449
09:56:36,2.087,0.000,3.055,2.889,0.337,2.458
09:56:31,2.102,0.000,3.040,2.879,0.332,2.449
09:56:26,2.151,0.000,3.055,2.884,0.332,2.458
09:56:20,2.028,0.000,3.045,2.884,0.332,2.473
09:56:14,2.087,0.000,3.055,2.859,0.332,2.458
09:56:08,1.979,0.000,3.055,2.884,0.327,2.326
09:56:03,2.141,0.000,3.050,2.898,0.332,2.493
09:55:52,2.067,0.000,3.050,2.869,0.323,2.498
09:55:52,2.067,0.000,3.050,2.869,0.323,2.498
09:55:47,2.067,0.000,3.055,2.884,0.327,2.488
09:55:41,2.082,0.000,3.045,2.879,0.332,2.419
09:55:35,2.204,0.000,3.069,2.889,0.327,2.507
09:55:30,2.175,0.000,3.055,2.889,0.332,2.512
09:55:25,2.209,0.000,3.045,2.879,0.332,2.488
09:55:19,2.214,0.000,3.055,2.889,0.332,2.493
09:55:14,2.209,0.000,3.055,2.889,0.332,2.512
09:55:03,2.038,0.000,3.050,2.879,0.327,2.419
09:55:03,2.038,0.000,3.050,2.879,0.327,2.419
09:54:53,2.107,0.000,3.050,2.889,0.337,2.473
09:54:52,2.019,0.000,3.055,2.889,0.342,2.307
09:54:46,2.131,0.000,3.050,2.879,0.337,2.498
09:54:41,2.180,0.000,3.050,2.889,0.337,2.502
09:54:35,2.160,0.000,3.045,2.889,0.342,2.493
09:54:30,2.175,0.000,3.060,2.889,0.342,2.468
09:54:25,2.067,0.000,3.055,2.884,0.342,2.488
09:54:20,2.067,0.000,3.050,2.889,0.337,2.302
09:54:13,2.146,0.000,3.045,2.889,0.342,2.468
09:54:09,2.107,0.000,3.050,2.884,0.352,2.488
09:54:03,2.111,0.000,3.045,2.893,0.337,2.458
09:53:52,2.038,0.000,3.050,2.874,0.342,2.434
09:53:52,2.092,0.000,3.050,2.874,0.342,2.434
09:53:47,2.097,0.000,3.060,2.859,0.332,2.468
09:53:42,2.146,0.000,3.065,2.879,0.332,2.488
09:53:36,2.111,0.000,3.050,2.884,0.327,2.498
09:53:31,2.199,0.000,3.045,2.893,0.337,2.478
09:53:26,2.048,0.000,3.060,2.889,0.332,2.434
09:53:21,2.136,0.000,3.060,2.874,0.332,2.488
09:53:16,2.067,0.000,3.050,2.884,0.332,2.473
09:53:10,2.097,0.000,3.060,2.889,0.327,2.502
09:53:05,2.234,0.000,3.055,2.893,0.323,2.483
09:52:59,2.146,0.000,3.045,2.869,0.327,2.507
09:52:48,2.067,0.000,3.055,2.874,0.323,2.463
09:52:47,2.067,0.000,3.065,2.879,0.332,2.463
09:52:42,2.175,0.000,3.045,2.884,0.332,2.419
09:52:36,2.111,0.000,3.055,2.859,0.318,2.429
09:52:31,2.224,0.000,3.055,2.884,0.323,2.483
09:52:26,2.151,0.000,3.055,2.879,0.332,2.483
09:52:20,2.175,0.000,3.045,2.889,0.327,2.473
09:52:15,2.092,0.000,3.045,2.884,0.318,2.483
09:52:09,2.180,0.000,3.040,2.879,0.327,2.424
09:52:04,2.053,0.000,3.050,2.884,0.332,2.351
09:51:59,2.160,0.000,3.050,2.893,0.332,2.454
09:51:53,2.111,0.000,3.045,2.879,0.332,2.478
09:51:48,2.126,0.000,3.055,2.893,0.332,2.458
09:51:37,2.043,0.000,3.050,2.884,0.337,2.385
09:51:37,2.082,0.000,3.065,2.893,0.337,2.410
09:51:32,2.170,0.000,3.055,2.879,0.337,2.449
09:51:26,1.931,0.000,3.055,2.889,0.342,2.366
09:51:21,2.180,0.000,3.040,2.898,0.332,2.449
09:51:15,2.224,0.000,3.035,2.889,0.327,2.444
09:51:10,2.214,0.000,3.050,2.889,0.337,2.444
09:51:05,2.180,0.000,3.060,2.893,0.332,2.400
09:51:00,2.058,0.000,3.050,2.859,0.327,2.424
09:50:54,1.960,0.000,3.055,2.854,0.332,2.439
09:50:49,2.097,0.000,3.050,2.884,0.327,2.449
09:50:43,2.077,0.000,3.045,2.889,0.332,2.458
09:50:32,2.014,0.000,3.055,2.884,0.332,2.385
09:50:32,2.131,0.000,3.055,2.889,0.332,2.449
09:50:22,2.023,0.000,3.045,2.874,0.323,2.454
09:50:22,2.111,0.000,3.074,2.889,0.327,2.283
09:50:17,2.063,0.000,3.040,2.898,0.323,2.478
09:50:11,2.248,0.000,3.055,2.889,0.332,2.473
09:50:06,2.151,0.000,3.055,2.898,0.323,2.483
09:50:01,2.072,0.000,3.050,2.889,0.318,2.434
09:49:55,2.048,0.000,3.045,2.879,0.318,2.395
09:49:50,2.072,0.000,3.055,2.889,0.332,2.248
09:49:44,2.170,0.000,3.045,2.879,0.323,2.478
09:49:39,2.180,0.000,3.055,2.884,0.327,2.473
09:49:33,2.136,0.000,3.055,2.879,0.327,2.493
09:49:23,2.087,0.000,3.055,2.879,0.332,2.498
09:49:22,2.111,0.000,3.065,2.889,0.332,2.498
09:49:17,2.136,0.000,3.045,2.864,0.327,2.512
09:49:11,2.180,0.000,3.060,2.884,0.332,2.478
09:49:06,2.229,0.000,3.060,2.889,0.327,2.522
09:49:01,2.126,0.000,3.055,2.884,0.332,2.478
09:48:55,2.107,0.000,3.060,2.889,0.337,2.522
09:48:49,2.165,0.000,3.050,2.889,0.327,2.483
09:48:44,2.082,0.000,3.045,2.893,0.327,2.395
09:48:39,2.092,0.000,3.060,2.869,0.327,2.498
09:48:33,1.950,0.000,3.045,2.859,0.327,2.493
09:48:22,2.146,0.000,3.050,2.884,0.332,2.502
09:48:22,2.146,0.000,3.050,2.884,0.332,2.483
09:48:17,2.141,0.000,3.060,2.889,0.332,2.507
09:48:11,2.170,0.000,3.055,2.893,0.327,2.512
09:48:06,2.107,0.000,3.065,2.869,0.332,2.434
09:48:00,2.009,0.000,3.055,2.893,0.332,2.390
09:47:55,2.077,0.000,3.055,2.889,0.327,2.326
09:47:49,2.141,0.000,3.050,2.889,0.327,2.502
09:47:44,2.180,0.000,3.055,2.889,0.327,2.522
09:47:38,2.175,0.000,3.050,2.879,0.327,2.478
09:47:33,2.126,0.000,3.045,2.874,0.318,2.507
09:47:28,2.155,0.000,3.050,2.874,0.327,2.537
09:47:22,2.072,0.000,3.060,2.879,0.327,2.434
09:47:12,2.121,0.000,3.055,2.884,0.318,2.561
09:47:12,2.121,0.000,3.055,2.884,0.327,2.527
09:47:07,2.224,0.000,3.050,2.884,0.323,2.522
09:47:01,2.063,0.000,3.055,2.884,0.332,2.478
09:46:56,2.043,0.000,3.055,2.889,0.327,2.424
09:46:50,2.165,0.000,3.050,2.884,0.332,2.395
09:46:44,2.141,0.000,3.055,2.893,0.332,2.522
09:46:40,2.141,0.000,3.050,2.879,0.327,2.507
09:46:34,2.190,0.000,3.055,2.889,0.327,2.512
09:46:29,2.170,0.000,3.055,2.893,0.332,2.478
09:46:23,2.131,0.000,3.050,2.874,0.332,2.419
09:46:13,2.116,0.000,3.050,2.889,0.332,2.522
09:46:12,2.067,0.000,3.050,2.859,0.323,2.366
09:46:06,2.121,0.000,3.050,2.874,0.318,2.517
09:46:01,2.283,0.000,3.060,2.879,0.327,2.556
09:45:56,2.151,0.000,3.045,2.893,0.323,2.507
09:45:50,2.195,0.000,3.050,2.884,0.332,2.488
09:45:45,2.072,0.000,3.055,2.869,0.332,2.522
09:45:39,2.092,0.000,3.069,2.859,0.337,2.498
09:45:34,2.111,0.000,3.040,2.889,0.337,2.522
09:45:29,2.160,0.000,3.055,2.893,0.327,2.507
09:45:23,2.116,0.000,3.065,2.879,0.337,2.517
09:45:17,2.116,0.000,3.040,2.884,0.337,2.507
09:45:12,2.195,0.000,3.050,2.889,0.327,2.493
09:45:02,2.058,0.000,3.050,2.884,0.332,2.473
09:45:02,2.126,0.000,3.045,2.884,0.332,2.473
09:44:56,2.170,0.000,3.060,2.879,0.327,2.493
09:44:51,2.268,0.000,3.045,2.893,0.332,2.512
09:44:45,2.199,0.000,3.040,2.884,0.332,2.493
09:44:40,2.102,0.000,3.045,2.893,0.332,2.478
09:44:35,2.141,0.000,3.060,2.879,0.332,2.498
09:44:29,1.999,0.000,3.040,2.845,0.327,2.463
09:44:24,2.141,0.000,3.045,2.893,0.337,2.502
09:44:19,2.180,0.000,3.045,2.889,0.337,2.507
09:44:14,2.199,0.000,3.040,2.874,0.337,2.483
09:44:08,2.067,0.000,3.060,2.884,0.337,2.463
09:44:03,2.209,0.000,3.060,2.869,0.337,2.434
09:43:57,2.165,0.000,3.055,2.889,0.337,2.322
09:43:47,2.067,0.000,3.050,2.879,0.332,2.478
09:43:47,2.067,0.000,3.060,2.879,0.332,2.478
09:43:41,2.126,0.000,3.055,2.889,0.337,2.473
09:43:36,2.185,0.000,3.065,2.889,0.332,2.439
09:43:30,2.170,0.000,3.065,2.889,0.327,2.458
09:43:25,2.199,0.000,3.060,2.879,0.323,2.434
09:43:19,1.916,0.000,3.045,2.869,0.323,2.473
09:43:14,2.155,0.000,3.060,2.889,0.323,2.493
09:43:08,2.131,0.000,3.060,2.889,0.318,2.478
09:42:57,2.092,0.000,3.040,2.889,0.323,2.483
09:42:57,2.092,0.000,3.055,2.884,0.332,2.473
09:42:52,2.160,0.000,3.065,2.884,0.318,2.414
09:42:42,2.048,0.000,3.045,2.884,0.323,2.473
09:42:42,2.253,0.000,3.050,2.889,0.323,2.478
09:42:36,2.160,0.000,3.055,2.893,0.318,2.488
09:42:31,2.234,0.000,3.055,2.893,0.327,2.458
09:42:26,2.219,0.000,3.055,2.884,0.327,2.346
09:42:21,2.038,0.000,3.055,2.869,0.332,2.483
09:42:15,2.067,0.000,3.045,2.879,0.327,2.493
09:42:10,2.116,0.000,3.050,2.884,0.327,2.502
09:42:05,2.146,0.000,3.055,2.889,0.327,2.473
09:42:00,2.243,0.000,3.055,2.869,0.318,2.473
09:41:54,2.063,0.000,3.065,2.859,0.327,2.488
09:41:49,2.072,0.000,3.050,2.889,0.323,2.361
09:41:44,2.087,0.000,3.055,2.884,0.323,2.493
09:41:39,2.151,0.000,3.065,2.893,0.323,2.502
09:41:33,2.131,0.000,3.045,2.889,0.313,2.522
09:41:22,2.004,0.000,3.040,2.859,0.323,2.512
09:41:22,2.126,0.000,3.060,2.874,0.323,2.512
09:41:12,2.151,0.000,3.040,2.879,0.323,2.522
09:41:12,2.151,0.000,3.040,2.884,0.318,2.546
09:41:02,2.043,0.000,3.050,2.879,0.327,2.522
09:41:02,2.043,0.000,3.050,2.879,0.327,2.522
09:40:52,2.067,0.000,3.050,2.893,0.332,2.537
09:40:52,2.165,0.000,3.065,2.879,0.323,2.532
09:40:46,2.287,0.000,3.050,2.893,0.327,2.532
09:40:40,2.155,0.000,3.065,2.884,0.323,2.542
09:40:34,2.111,0.000,3.050,2.889,0.332,2.527
09:40:30,2.175,0.000,3.060,2.884,0.323,2.493
09:40:24,2.248,0.000,3.045,2.879,0.327,2.527
09:40:19,2.048,0.000,3.055,2.884,0.323,2.493
09:40:13,2.175,0.000,3.060,2.884,0.332,2.522
09:40:08,2.136,0.000,3.060,2.879,0.332,2.498
09:39:58,2.121,0.000,3.060,2.889,0.332,2.502
09:39:57,2.121,0.000,3.050,2.889,0.332,2.507
09:39:52,2.165,0.000,3.050,2.893,0.332,2.502
09:39:46,2.146,0.000,3.050,2.893,0.332,2.512
09:39:40,2.077,0.000,3.055,2.884,0.327,2.473
09:39:35,2.121,0.000,3.055,2.889,0.327,2.488
09:39:29,2.063,0.000,3.050,2.879,0.327,2.454
09:39:24,2.224,0.000,3.065,2.864,0.327,2.385
09:39:18,2.102,0.000,3.055,2.859,0.332,2.488
09:39:13,2.253,0.000,3.050,2.879,0.323,2.493
09:39:08,2.092,0.000,3.050,2.893,0.332,2.502
09:39:03,2.092,0.000,3.060,2.884,0.332,2.454
09:38:58,2.185,0.000,3.050,2.879,0.327,2.439
09:38:53,2.082,0.000,3.055,2.889,0.327,2.463
09:38:48,2.097,0.000,3.060,2.889,0.327,2.488
09:38:43,2.126,0.000,3.050,2.898,0.332,2.493
09:38:38,2.170,0.000,3.055,2.889,0.327,2.463
09:38:28,2.116,0.000,3.045,2.889,0.327,2.498
09:38:27,2.097,0.000,3.060,2.889,0.337,2.268
09:38:22,2.077,0.000,3.045,2.884,0.332,2.478
09:38:16,2.146,0.000,3.045,2.889,0.327,2.473
09:38:11,2.214,0.000,3.045,2.893,0.342,2.458
09:38:05,2.121,0.000,3.040,2.884,0.337,2.454
09:38:00,2.082,0.000,3.055,2.884,0.327,2.429
09:37:54,2.009,0.000,3.065,2.903,0.342,2.351
09:37:49,2.092,0.000,3.045,2.884,0.337,2.439
09:37:44,2.077,0.000,3.040,2.893,0.337,2.458
09:37:38,2.053,0.000,3.045,2.884,0.342,2.449
09:37:28,2.014,0.000,3.055,2.879,0.337,2.454
09:37:27,2.067,0.000,3.055,2.889,0.342,2.463
09:37:21,2.077,0.000,3.045,2.893,0.342,2.454
09:37:15,2.165,0.000,3.050,2.869,0.332,2.400
09:37:10,2.028,0.000,3.055,2.884,0.332,2.346
09:37:05,2.028,0.000,3.055,2.884,0.332,2.502
09:37:00,2.234,0.000,3.040,2.884,0.327,2.478
09:36:54,2.219,0.000,3.045,2.884,0.332,2.498
09:36:49,2.175,0.000,3.055,2.884,0.327,2.454
09:36:44,2.116,0.000,3.050,2.889,0.332,2.385
09:36:39,2.165,0.000,3.050,2.874,0.332,2.458
09:36:33,2.048,0.000,3.045,2.884,0.327,2.498
09:36:29,2.131,0.000,3.060,2.884,0.327,2.502
09:36:23,2.111,0.000,3.055,2.884,0.327,2.478
09:36:13,2.058,0.000,3.050,2.879,0.342,2.434
09:36:12,2.209,0.000,3.050,2.869,0.332,2.463
09:36:07,2.151,0.000,3.045,2.849,0.337,2.473
09:35:57,2.033,0.000,3.055,2.884,0.342,2.468
09:35:57,2.097,0.000,3.050,2.893,0.337,2.488
09:35:51,2.175,0.000,3.050,2.879,0.332,2.400
09:35:46,1.970,0.000,3.035,2.854,0.332,2.351
09:35:41,2.082,0.000,3.045,2.893,0.337,2.473
09:35:35,2.234,0.000,3.045,2.889,0.337,2.478
09:35:30,2.175,0.000,3.055,2.884,0.342,2.458
09:35:25,2.170,0.000,3.045,2.889,0.342,2.468
09:35:19,2.131,0.000,3.055,2.874,0.337,2.458
09:35:13,2.009,0.000,3.050,2.869,0.342,2.468
09:35:09,2.058,0.000,3.065,2.893,0.337,2.307
09:35:03,2.111,0.000,3.045,2.889,0.332,2.454
09:34:58,2.160,0.000,3.055,2.889,0.327,2.473
09:34:53,2.239,0.000,3.045,2.884,0.337,2.473
09:34:47,2.234,0.000,3.045,2.879,0.337,2.488
09:34:38,2.082,0.000,3.055,2.884,0.327,2.473
09:34:37,2.043,0.000,3.065,2.884,0.337,2.317
09:34:31,2.170,0.000,3.050,2.889,0.337,2.463
09:34:26,2.155,0.000,3.050,2.889,0.327,2.493
09:34:20,2.102,0.000,3.055,2.879,0.337,2.478
09:34:15,2.067,0.000,3.055,2.874,0.342,2.439
09:34:10,1.960,0.000,3.055,2.879,0.342,2.410
09:34:04,2.116,0.000,3.055,2.874,0.342,2.463
09:33:58,2.190,0.000,3.055,2.884,0.337,2.468
09:33:53,2.087,0.000,3.050,2.889,0.337,2.483
09:33:48,2.097,0.000,3.055,2.889,0.342,2.468
09:33:43,2.111,0.000,3.060,2.889,0.342,2.463
09:33:38,2.063,0.000,3.060,2.889,0.342,2.493
09:33:33,2.165,0.000,3.040,2.893,0.342,2.478
09:33:23,2.077,0.000,3.045,2.889,0.342,2.498
09:33:23,2.077,0.000,3.045,2.889,0.342,2.498
09:33:12,2.087,0.000,3.055,2.874,0.337,2.473
09:33:12,2.087,0.000,3.055,2.874,0.337,2.473
09:33:06,1.979,0.000,3.050,2.849,0.342,2.468
09:33:00,2.063,0.000,3.055,2.879,0.337,2.429
09:32:55,2.092,0.000,3.055,2.884,0.327,2.493
09:32:50,2.229,0.000,3.055,2.889,0.342,2.493
09:32:45,2.248,0.000,3.045,2.889,0.337,2.478
09:32:40,2.063,0.000,3.045,2.893,0.332,2.390
09:32:35,2.229,0.000,3.055,2.864,0.332,2.336
09:32:30,2.258,0.000,3.060,2.918,0.337,2.507
09:32:25,2.195,0.000,3.055,2.889,0.337,2.512
09:32:20,2.097,0.000,3.050,2.874,0.323,2.507
09:32:15,2.121,0.000,3.050,2.879,0.332,2.502
09:32:10,2.234,0.000,3.055,2.879,0.323,2.507
09:32:05,2.165,0.000,3.045,2.893,0.332,2.532
09:31:59,2.155,0.000,3.055,2.893,0.327,2.517
09:31:54,2.258,0.000,3.045,2.884,0.337,2.498
09:31:49,2.072,0.000,3.055,2.884,0.337,2.507
09:31:43,2.136,0.000,3.040,2.889,0.342,2.493
09:31:37,2.131,0.000,3.045,2.889,0.342,2.507
09:31:27,2.092,0.000,3.050,2.889,0.337,2.488
09:31:27,2.092,0.000,3.050,2.889,0.337,2.488
09:31:22,2.248,0.000,3.050,2.889,0.332,2.458
09:31:16,2.111,0.000,3.060,2.884,0.337,2.483
09:31:12,2.102,0.000,3.089,2.879,0.332,2.473
09:31:06,2.126,0.000,3.055,2.884,0.327,2.400
09:31:01,2.170,0.000,3.055,2.859,0.332,2.512
09:30:55,2.131,0.000,3.050,2.893,0.332,2.527
09:30:50,2.273,0.000,3.065,2.893,0.332,2.502
09:30:45,2.126,0.000,3.055,2.884,0.332,2.512
09:30:39,2.121,0.000,3.055,2.874,0.332,2.493
09:30:34,2.077,0.000,3.045,2.889,0.332,2.478
09:30:29,2.087,0.000,3.060,2.864,0.327,2.473
09:30:23,2.023,0.000,3.055,2.874,0.327,2.268
09:30:13,2.097,0.000,3.045,2.884,0.327,2.502
09:30:13,2.097,0.000,3.045,2.884,0.327,2.502
09:30:02,2.048,0.000,3.050,2.864,0.332,2.488
09:30:02,2.204,0.000,3.055,2.874,0.332,2.502
09:29:56,2.028,0.000,3.065,2.864,0.327,2.473
09:29:47,2.082,0.000,3.055,2.879,0.342,2.483
09:29:47,2.224,0.000,3.045,2.884,0.337,2.458
09:29:40,2.092,0.000,3.060,2.889,0.342,2.493
09:29:35,2.092,0.000,3.045,2.884,0.337,2.458
09:29:30,2.072,0.000,3.060,2.884,0.337,2.385
09:29:25,2.092,0.000,3.045,2.889,0.342,2.483
09:29:19,2.126,0.000,3.055,2.884,0.332,2.414
09:29:14,2.077,0.000,3.050,2.898,0.332,2.419
09:29:09,2.048,0.000,3.065,2.879,0.332,2.463
09:29:03,2.116,0.000,3.050,2.854,0.327,2.463
09:28:58,2.107,0.000,3.060,2.893,0.337,2.458
09:28:52,2.126,0.000,3.050,2.864,0.327,2.468
09:28:43,2.116,0.000,3.050,2.889,0.337,2.468
09:28:42,2.116,0.000,3.050,2.889,0.337,2.468
09:28:36,2.058,0.000,3.040,2.884,0.342,2.449
09:28:31,2.023,0.000,3.055,2.879,0.337,2.463
09:28:22,2.063,0.000,3.050,2.893,0.342,2.454
09:28:22,2.175,0.000,3.055,2.889,0.337,2.463
09:28:12,2.131,0.000,3.055,2.889,0.342,2.424
09:28:12,2.131,0.000,3.055,2.889,0.337,2.454
09:28:02,2.126,0.000,3.040,2.859,0.342,2.444
09:28:02,2.126,0.000,3.040,2.859,0.342,2.444
09:27:52,2.053,0.000,3.050,2.889,0.337,2.463
09:27:52,2.087,0.000,3.055,2.893,0.342,2.473
09:27:42,2.033,0.000,3.055,2.884,0.332,2.414
09:27:42,2.160,0.000,3.045,2.889,0.342,2.434
09:27:36,2.092,0.000,3.060,2.859,0.342,2.493
09:27:30,2.126,0.000,3.045,2.854,0.327,2.463
09:27:25,2.146,0.000,3.050,2.889,0.327,2.483
09:27:20,2.214,0.000,3.050,2.884,0.342,2.458
09:27:15,2.151,0.000,3.040,2.859,0.332,2.263
09:27:10,2.234,0.000,3.050,2.874,0.327,2.463
09:27:05,2.107,0.000,3.040,2.889,0.342,2.449
09:27:00,2.111,0.000,3.055,2.889,0.327,2.468
09:26:54,2.121,0.000,3.040,2.869,0.332,2.429
09:26:49,2.033,0.000,3.045,2.879,0.332,2.468
09:26:44,2.097,0.000,3.050,2.898,0.327,2.483
09:26:39,2.102,0.000,3.050,2.898,0.342,2.478
09:26:34,2.082,0.000,3.045,2.884,0.342,2.463
09:26:28,2.067,0.000,3.055,2.893,0.342,2.429
09:26:17,2.009,0.000,3.055,2.889,0.337,2.463
09:26:17,2.087,0.000,3.050,2.889,0.337,2.463
09:26:08,2.097,0.000,3.050,2.884,0.337,2.410
09:26:07,2.067,0.000,3.050,2.893,0.337,2.454
09:26:01,2.009,0.000,3.045,2.869,0.337,2.356
09:25:57,2.136,0.000,3.055,2.884,0.327,2.473
09:25:51,2.146,0.000,3.040,2.898,0.337,2.449
09:25:46,2.082,0.000,3.045,2.884,0.342,2.439
09:25:41,2.072,0.000,3.055,2.884,0.342,2.454
09:25:36,2.072,0.000,3.055,2.884,0.342,2.341
09:25:31,2.209,0.000,3.055,2.889,0.342,2.444
09:25:26,2.151,0.000,3.045,2.889,0.337,2.454
09:25:20,2.136,0.000,3.060,2.893,0.327,2.468
09:25:14,2.067,0.000,3.050,2.879,0.337,2.458
09:25:08,2.146,0.000,3.055,2.889,0.337,2.458
09:25:03,2.190,0.000,3.050,2.898,0.327,2.454
09:24:58,2.175,0.000,3.045,2.884,0.332,2.458
09:24:52,2.248,0.000,3.050,2.889,0.332,2.473
09:24:43,2.136,0.000,3.055,2.893,0.332,2.483
09:24:42,2.107,0.000,3.035,2.884,0.327,2.478
09:24:32,2.058,0.000,3.040,2.869,0.332,2.488
09:24:32,2.107,0.000,3.045,2.889,0.332,2.488
09:24:27,2.141,0.000,3.055,2.893,0.332,2.473
09:24:22,2.160,0.000,3.040,2.874,0.332,2.463
09:24:16,2.107,0.000,3.055,2.898,0.337,2.483
09:24:11,2.146,0.000,3.040,2.889,0.337,2.458
09:24:05,2.043,0.000,3.055,2.879,0.337,2.463
09:24:00,2.053,0.000,3.060,2.889,0.337,2.454
09:23:54,2.043,0.000,3.040,2.884,0.342,2.449
09:23:49,2.058,0.000,3.050,2.889,0.342,2.463
09:23:43,1.975,0.000,3.045,2.859,0.342,2.458
09:23:38,2.097,0.000,3.050,2.879,0.342,2.454
09:23:33,2.131,0.000,3.055,2.889,0.342,2.444
09:23:23,1.975,0.000,3.065,2.869,0.342,2.424
09:23:22,2.004,0.000,3.055,2.884,0.327,2.429
09:23:16,2.102,0.000,3.055,2.874,0.337,2.454
09:23:11,2.195,0.000,3.060,2.884,0.337,2.395
09:23:06,2.214,0.000,3.050,2.889,0.342,2.473
09:23:01,2.155,0.000,3.040,2.893,0.337,2.449
09:22:56,2.063,0.000,3.050,2.879,0.342,2.439
09:22:50,2.102,0.000,3.045,2.884,0.332,2.434
09:22:44,2.107,0.000,3.065,2.869,0.342,2.434
09:22:39,2.063,0.000,3.055,2.879,0.342,2.463
09:22:34,2.204,0.000,3.050,2.884,0.342,2.463
09:22:28,2.063,0.000,3.060,2.889,0.347,2.424
09:22:23,2.146,0.000,3.050,2.879,0.337,2.444
09:22:18,2.141,0.000,3.040,2.889,0.352,2.434
09:22:13,2.141,0.000,3.109,2.889,0.337,2.454
09:22:08,2.141,0.000,3.065,2.884,0.337,2.458
09:22:02,2.111,0.000,3.055,2.879,0.337,2.454
09:21:57,2.063,0.000,3.050,2.889,0.342,2.463
